"data_id","work_type","work_price","company_area","company_id"
"988","景观园林","2000","石家庄","14383525"
"989","景观园林","5000","石家庄","14383525"
"990","景观园林","8000","石家庄","14383525"
"991","景观园林","4800","石家庄","14383525"
"992","景观园林","12000","石家庄","14383525"
"993","景观园林","40000","石家庄","14383525"
"994","景观园林","40000","苏州","17724201"
"995","景观园林","2600","苏州","17724201"
"996","景观园林","2600","苏州","17724201"
"997","景观园林","4000","苏州","17724201"
"998","景观园林","10000","苏州","17724201"
"999","景观园林","8000","苏州","17724201"
"1000","景观园林","15000","苏州","17724201"
"1001","景观园林","3000","苏州","17724201"
"1002","景观园林","3000","苏州","17724201"
"1003","景观园林","3000","苏州","17724201"
"1004","景观园林","3000","苏州","17724201"
"1005","景观园林","146800","南宁","20350520"
"1006","景观园林","5000","合肥","8116441"
"1007","景观园林","3000","合肥","8116441"
"1008","景观园林","3300","合肥","8116441"
"1009","景观园林","3100","合肥","8116441"
"1010","景观园林","5000","合肥","8116441"
"1011","景观园林","6000","合肥","8116441"
"1012","景观园林","4600","合肥","8116441"
"1013","景观园林","9400","合肥","8116441"
"1014","景观园林","6800","合肥","8116441"
"1015","景观园林","5000","合肥","8116441"
"1016","景观园林","5500","宜昌","18401984"
"1017","景观园林","8400","宜昌","18401984"
"1018","景观园林","8200","宜昌","18401984"
"1019","景观园林","4200","宜昌","18401984"
"1020","景观园林","3800","宜昌","18401984"
"1021","景观园林","3100","宜昌","18401984"
"1022","景观园林","12000","宜昌","18401984"
"1023","景观园林","6400","宜昌","18401984"
"1024","景观园林","8700","宜昌","18401984"
"1025","景观园林","7700","宜昌","18401984"
"1026","景观园林","4900","宜昌","18401984"
"1027","景观园林","500000","中山","18258504"
"1028","景观园林","500000","中山","18258504"
"1029","景观园林","500000","中山","18258504"
"1030","景观园林","1000000","中山","18258504"
"1031","景观园林","1500000","中山","18258504"
"1032","景观园林","1500000","中山","18258504"
"1033","景观园林","80","中山","18258504"
"1034","景观园林","1500","中山","18258504"
"1035","景观园林","1500","中山","18258504"
"1036","景观园林","1500","中山","18258504"
"1037","景观园林","130000","西安","14850155"
"1038","景观园林","500000","西安","14850155"
"1039","景观园林","150000","西安","14850155"
"1040","景观园林","36000","西安","14850155"
"1041","景观园林","30000","西安","14850155"
"1042","景观园林","50000","西安","14850155"
"1043","景观园林","20000","西安","14850155"
"1044","景观园林","20000","西安","14850155"
"1045","景观园林","200000","西安","14850155"
"1046","景观园林","50000","西安","14850155"
"1047","景观园林","50000","西安","14850155"
"1048","景观园林","35000","广州","10845604"
"1049","景观园林","8500","广州","10845604"
"1050","景观园林","400000","广州","10845604"
"1051","景观园林","150000","广州","10845604"
"1052","景观园林","20000","广州","10845604"
"1053","景观园林","25000","广州","10845604"
"1054","景观园林","20000","广州","10845604"
"1055","景观园林","5000","武汉","15110574"
"1056","景观园林","20000","武汉","15110574"
"1057","景观园林","5000","武汉","15110574"
"1058","景观园林","5000","武汉","15110574"
"1059","景观园林","3000","武汉","15110574"
"1060","景观园林","35000","广州","10845604"
"1061","景观园林","5000","西安","5715174"
"1062","景观园林","5000","西安","5715174"
"1063","景观园林","3000","西安","5715174"
"1064","景观园林","10000","西安","5715174"
"1065","景观园林","8000","西安","5715174"
"1066","景观园林","30000","西安","5715174"
"1067","景观园林","2299","西安","5715174"
"1068","景观园林","60000","西安","5715174"
"1069","景观园林","10000","西安","5715174"
"1070","景观园林","20000","西安","5715174"
"1071","景观园林","4455","西安","5715174"
"1072","景观园林","4000","西安","5715174"
"1073","景观园林","50000","广州","10845604"
"1074","景观园林","8800","广州","10845604"
"1075","景观园林","30000","广州","10845604"
"1076","景观园林","50000","广州","10845604"
"1077","策划","20000","天津","7163110"
"1078","策划","10000","天津","7163110"
"1079","策划","20000","天津","7163110"
"1080","景观园林","3500","石家庄","4617730"
"1081","景观园林","26500","石家庄","4617730"
"1082","景观园林","5500","石家庄","4617730"
"1083","景观园林","2500","石家庄","3383576"
"1084","景观园林","1500","石家庄","3383576"
"1085","景观园林","5200","苏州","14444434"
"1086","景观园林","1000","开封","17897163"
"1087","景观园林","1","郑州","20350942"
"1088","景观园林","2000","郑州","19913166"
"1089","景观园林","15000","郑州","7231120"
"1090","包装设计","8000","郑州","11712643"
"1091","包装设计","160000","郑州","11712643"
"1092","包装设计","5500","郑州","11712643"
"1093","包装设计","800","郑州","11712643"
"1094","包装设计","1000","郑州","11712643"
"1095","包装设计","200","郑州","11712643"
"1096","包装设计","300","郑州","11712643"
"1097","包装设计","1300","郑州","11712643"
"1098","包装设计","150","郑州","11712643"
"1099","包装设计","800","郑州","11712643"
"1100","包装设计","1100","郑州","11712643"
"1101","包装设计","450","郑州","11712643"
"1102","景观园林","15000","郑州","7231120"
"1103","景观园林","45000","郑州","7231120"
"1104","景观园林","5100","郑州","7231120"
"1105","景观园林","5000","郑州","7231120"
"1106","景观园林","7000","郑州","7231120"
"1107","景观园林","5000","郑州","7231120"
"1108","景观园林","8000","郑州","7231120"
"1109","景观园林","10000","郑州","7231120"
"1110","景观园林","10000","郑州","7231120"
"1111","景观园林","25000","郑州","7231120"
"1112","景观园林","30000","郑州","7231120"
"1113","景观园林","9000","郑州","19913166"
"1114","景观园林","3000","郑州","19913166"
"1115","景观园林","15000","郑州","19913166"
"1116","景观园林","8700","郑州","19913166"
"1117","景观园林","1800","郑州","19913166"
"1118","景观园林","1","郑州","20350942"
"1119","景观园林","1","郑州","20350942"
"1120","景观园林","1","郑州","20350942"
"1121","景观园林","1","郑州","20350942"
"1122","景观园林","1000","开封","17897163"
"1123","景观园林","500","开封","17897163"
"1124","景观园林","1000","开封","17897163"
"1125","景观园林","20000","苏州","14444434"
"1126","景观园林","8000","苏州","14444434"
"1127","景观园林","10000","苏州","14444434"
"1128","景观园林","5000","苏州","14444434"
"1129","景观园林","11500","苏州","14444434"
"1130","景观园林","4000","苏州","14444434"
"1131","景观园林","3000","苏州","14444434"
"1132","景观园林","10000","苏州","14444434"
"1133","景观园林","6000","苏州","14444434"
"1134","景观园林","6000","苏州","14444434"
"1135","景观园林","1000","石家庄","3383576"
"1136","景观园林","2400","石家庄","3383576"
"1137","景观园林","2000","石家庄","3383576"
"1138","景观园林","2000","石家庄","3383576"
"1139","景观园林","1000","石家庄","3383576"
"1140","景观园林","800","石家庄","3383576"
"1141","景观园林","3000","石家庄","3383576"
"1142","景观园林","2500","石家庄","3383576"
"1143","景观园林","3000","石家庄","3383576"
"1144","景观园林","40","石家庄","3383576"
"1145","景观园林","42000","石家庄","4617730"
"1146","景观园林","3500","石家庄","4617730"
"1147","景观园林","23000","石家庄","4617730"
"1148","景观园林","7200","石家庄","4617730"
"1149","景观园林","18000","石家庄","4617730"
"1150","景观园林","4500","石家庄","4617730"
"1151","景观园林","7200","石家庄","4617730"
"1152","景观园林","6000","石家庄","4617730"
"1153","景观园林","48000","石家庄","4617730"
"1154","景观园林","5000","苏州","14444434"
"1155","策划","10000","天津","7163110"
"1156","策划","10000","天津","7163110"
"1157","策划","100000","天津","7163110"
"1158","策划","50000","天津","7163110"
"1159","策划","20000","天津","7163110"
"1160","策划","10000","天津","7163110"
"1161","策划","50000","天津","7163110"
"1162","策划","10000","天津","7163110"
"1163","其它设计","9500","郑州","5561988"
"1164","其它设计","9600","郑州","716773"
"1165","其它设计","15000","郑州","18086003"
"1166","其它设计","3000","郑州","18086003"
"1167","其它设计","3866","郑州","18086003"
"1168","其它设计","2600","郑州","716773"
"1169","其它设计","3600","郑州","716773"
"1170","其它设计","150","郑州","20063974"
"1171","其它设计","680","郑州","20063974"
"1172","其它设计","100","郑州","20063974"
"1173","其它设计","1800","郑州","20063974"
"1174","其它设计","800","郑州","20063974"
"1175","其它设计","1000","郑州","1740503"
"1176","其它设计","330","郑州","1740503"
"1177","其它设计","2500","郑州","19488457"
"1178","其它设计","200","郑州","1740503"
"1179","其它设计","200","郑州","1740503"
"1180","其它设计","150","郑州","1740503"
"1181","其它设计","300","郑州","1740503"
"1182","其它设计","150","郑州","1740503"
"1183","其它设计","120","郑州","1740503"
"1184","其它设计","100","郑州","1740503"
"1185","其它设计","200","郑州","20063974"
"1186","其它设计","1000","郑州","20063974"
"1187","其它设计","4800","郑州","716773"
"1188","其它设计","16000","郑州","716773"
"1189","其它设计","4200","郑州","716773"
"1190","其它设计","2800","郑州","716773"
"1191","其它设计","15000","郑州","716773"
"1192","其它设计","4000","郑州","716773"
"1193","其它设计","11500","郑州","716773"
"1194","其它设计","10000","郑州","5561988"
"1195","其它设计","20000","郑州","5561988"
"1196","其它设计","30000","郑州","5561988"
"1197","其它设计","8000","郑州","5561988"
"1198","其它设计","9000","郑州","5561988"
"1199","其它设计","10000","郑州","5561988"
"1200","其它设计","8000","郑州","5561988"
"1201","其它设计","15000","郑州","5561988"
"1202","其它设计","5000","郑州","5561988"
"1203","其它设计","980","郑州","15705298"
"1204","其它设计","399","郑州","19396415"
"1205","其它设计","399","郑州","19396415"
"1206","其它设计","998","郑州","13669471"
"1207","其它设计","1500","郑州","13669471"
"1208","其它设计","1000","郑州","13669471"
"1209","其它设计","2400","郑州","14745896"
"1210","其它设计","10800","郑州","14745896"
"1211","其它设计","6400","郑州","14745896"
"1212","其它设计","3000","郑州","14745896"
"1213","其它设计","3600","郑州","14745896"
"1214","其它设计","1000","郑州","14745896"
"1215","其它设计","800","郑州","14745896"
"1216","其它设计","1000","郑州","14745896"
"1217","其它设计","800","郑州","14745896"
"1218","其它设计","899","郑州","15529542"
"1219","其它设计","4000","郑州","15529542"
"1220","其它设计","4500","郑州","15529542"
"1221","其它设计","2000","郑州","15529542"
"1222","其它设计","6000","郑州","15529542"
"1223","其它设计","599","郑州","15529542"
"1224","其它设计","600","郑州","15529542"
"1225","其它设计","3000","郑州","15529542"
"1226","其它设计","3000","郑州","15529542"
"1227","其它设计","3000","郑州","15529542"
"1228","其它设计","3000","郑州","15529542"
"1229","其它设计","1000","郑州","15529542"
"1230","其它设计","1200","郑州","14745896"
"1231","其它设计","5000","郑州","14745896"
"1232","其它设计","4000","郑州","14745896"
"1233","其它设计","800","郑州","13669471"
"1234","其它设计","998","郑州","13669471"
"1235","其它设计","1000","郑州","13669471"
"1236","其它设计","1500","郑州","13669471"
"1237","其它设计","2000","郑州","13669471"
"1238","其它设计","1000","郑州","13669471"
"1239","其它设计","1000","郑州","13669471"
"1240","其它设计","599","郑州","13669471"
"1241","其它设计","798","郑州","13669471"
"1242","其它设计","399","郑州","19396415"
"1243","其它设计","399","郑州","19396415"
"1244","其它设计","599","郑州","19396415"
"1245","其它设计","599","郑州","19396415"
"1246","其它设计","599","郑州","19396415"
"1247","其它设计","599","郑州","19396415"
"1248","其它设计","399","郑州","19396415"
"1249","其它设计","399","郑州","19396415"
"1250","其它设计","599","郑州","19396415"
"1251","其它设计","399","郑州","19396415"
"1252","其它设计","1580","郑州","15705298"
"1253","其它设计","2000","郑州","15705298"
"1254","其它设计","5000","郑州","15705298"
"1255","其它设计","6300","郑州","15705298"
"1256","其它设计","3000","郑州","15705298"
"1257","其它设计","5000","郑州","15705298"
"1258","其它设计","2000","郑州","15705298"
"1259","其它设计","800","郑州","15705298"
"1260","其它设计","500","郑州","15705298"
"1261","其它设计","600","郑州","15705298"
"1262","其它设计","980","郑州","15705298"
"1263","其它设计","200","郑州","19971844"
"1264","其它设计","2000","郑州","19971844"
"1265","其它设计","1500","郑州","19971844"
"1266","其它设计","2000","郑州","19971844"
"1267","其它设计","450","郑州","19971844"
"1268","其它设计","300","郑州","19971844"
"1269","其它设计","300","郑州","19971844"
"1270","其它设计","280","郑州","19971844"
"1271","其它设计","280","郑州","19971844"
"1272","其它设计","280","郑州","19971844"
"1273","其它设计","1000","郑州","19971844"
"1274","其它设计","2000","郑州","19971844"
"1275","策划","399","南阳","14265886"
"1276","策划","399","南阳","14265886"
"1277","策划","399","南阳","14265886"
"1278","策划","12000","商丘","16731422"
"1279","策划","1000","郑州","316075"
"1280","策划","5000","郑州","16066171"
"1281","策划","8000","郑州","8081968"
"1282","策划","8000","郑州","8081968"
"1283","策划","32000","郑州","18901958"
"1284","策划","15000","郑州","18901958"
"1285","策划","45000","郑州","14504308"
"1286","策划","5000","郑州","14121668"
"1287","策划","5000","郑州","14121668"
"1288","策划","3000","郑州","11692825"
"1289","策划","5000","郑州","11692825"
"1290","策划","3500","郑州","11692825"
"1291","策划","5000","郑州","12045148"
"1292","策划","500","郑州","13680389"
"1293","策划","400","郑州","13680389"
"1294","策划","2000","郑州","13680389"
"1295","策划","1600","郑州","13680389"
"1296","策划","800","郑州","13680389"
"1297","策划","1000","郑州","13680389"
"1298","策划","500","郑州","13680389"
"1299","策划","600","郑州","13680389"
"1300","策划","1000","郑州","13680389"
"1301","策划","500","郑州","13680389"
"1302","策划","6000","郑州","13680389"
"1303","策划","1000","郑州","13680389"
"1304","策划","20000","郑州","12045148"
"1305","策划","3000","郑州","12045148"
"1306","策划","5000","郑州","12045148"
"1307","策划","1500","郑州","12045148"
"1308","策划","5000","郑州","12045148"
"1309","策划","8000","郑州","11692825"
"1310","策划","8800","郑州","11692825"
"1311","策划","7000","郑州","11692825"
"1312","策划","6000","郑州","11692825"
"1313","策划","30000","郑州","11692825"
"1314","策划","2450","郑州","11692825"
"1315","策划","3000","郑州","11692825"
"1316","策划","3000","郑州","11692825"
"1317","策划","3000","郑州","11692825"
"1318","策划","3000","郑州","14121668"
"1319","策划","5000","郑州","14121668"
"1320","策划","5000","郑州","14121668"
"1321","策划","5000","郑州","14121668"
"1322","策划","150","郑州","14121668"
"1323","策划","150","郑州","14121668"
"1324","策划","20000","郑州","14121668"
"1325","策划","300","郑州","14121668"
"1326","策划","200","郑州","14121668"
"1327","策划","2000","郑州","14121668"
"1328","策划","60000","郑州","14504308"
"1329","策划","22000","郑州","18901958"
"1330","策划","8000","郑州","18901958"
"1331","策划","25000","郑州","18901958"
"1332","策划","9000","郑州","18901958"
"1333","策划","28000","郑州","18901958"
"1334","策划","12500","郑州","18901958"
"1335","策划","38000","郑州","18901958"
"1336","策划","9800","郑州","18901958"
"1337","策划","12000","郑州","18901958"
"1338","策划","12000","郑州","18901958"
"1339","策划","6000","郑州","8081968"
"1340","策划","10000","郑州","8081968"
"1341","策划","50000","郑州","8081968"
"1342","策划","10000","郑州","8081968"
"1343","策划","15000","郑州","8081968"
"1344","策划","10000","郑州","8081968"
"1345","策划","35000","郑州","8081968"
"1346","策划","10000","郑州","8081968"
"1347","策划","8000","郑州","8081968"
"1348","策划","10000","郑州","8081968"
"1349","策划","5000","郑州","16066171"
"1350","策划","4000","郑州","16066171"
"1351","策划","5000","郑州","16066171"
"1352","策划","10000","郑州","16066171"
"1353","策划","3000","郑州","16066171"
"1354","策划","2800","郑州","16066171"
"1355","策划","3000","郑州","16066171"
"1356","策划","2000","郑州","16066171"
"1357","策划","3000","郑州","16066171"
"1358","策划","5000","郑州","16066171"
"1359","策划","3000","郑州","16066171"
"1360","策划","3000","郑州","316075"
"1361","策划","500","郑州","316075"
"1362","策划","1000","郑州","316075"
"1363","策划","500","郑州","316075"
"1364","策划","600","郑州","316075"
"1365","策划","500","郑州","316075"
"1366","策划","500","郑州","316075"
"1367","策划","600","郑州","316075"
"1368","策划","500","郑州","316075"
"1369","策划","500","郑州","316075"
"1370","策划","1000","郑州","316075"
"1371","策划","22000","商丘","16731422"
"1372","策划","15000","商丘","16731422"
"1373","策划","16000","商丘","16731422"
"1374","策划","14000","商丘","16731422"
"1375","策划","14000","商丘","16731422"
"1376","策划","6000","商丘","16731422"
"1377","策划","6000","商丘","16731422"
"1378","策划","50000","商丘","16731422"
"1379","策划","6000","商丘","16731422"
"1380","策划","8000","商丘","16731422"
"1381","策划","3500","商丘","16731422"
"1382","策划","2000000","郑州","20313291"
"1383","策划","2000000","郑州","20313291"
"1384","策划","1500000","郑州","20313291"
"1385","策划","1500000","郑州","20313291"
"1386","策划","1000000","郑州","20313291"
"1387","策划","15000","郑州","15288871"
"1388","策划","3500","郑州","15288871"
"1389","策划","9980","郑州","15288871"
"1390","策划","978","郑州","18330351"
"1391","策划","16000","郑州","20025776"
"1392","策划","1500","郑州","8541345"
"1393","策划","5800","郑州","8541345"
"1394","策划","5000","郑州","12949827"
"1395","策划","200","郑州","19359586"
"1396","策划","6000","郑州","11410629"
"1397","策划","200","郑州","14907411"
"1398","策划","2500","郑州","12152063"
"1399","策划","7800","郑州","12152063"
"1400","策划","8000","郑州","12152063"
"1401","策划","1000","郑州","14907411"
"1402","策划","500","郑州","14907411"
"1403","策划","8000","郑州","14907411"
"1404","策划","3000","郑州","14907411"
"1405","策划","8000","郑州","14907411"
"1406","策划","3000","郑州","14907411"
"1407","策划","4000","郑州","14907411"
"1408","策划","1000","郑州","14907411"
"1409","策划","598","郑州","14907411"
"1410","策划","4000","郑州","14907411"
"1411","策划","1000","郑州","14907411"
"1412","策划","10000","郑州","11410629"
"1413","策划","42000","郑州","11410629"
"1414","策划","6500","郑州","11410629"
"1415","策划","16000","郑州","11410629"
"1416","策划","3000","郑州","11410629"
"1417","策划","9000","郑州","11410629"
"1418","策划","21000","郑州","11410629"
"1419","策划","12000","郑州","11410629"
"1420","策划","3580","郑州","11410629"
"1421","策划","12000","郑州","11410629"
"1422","策划","4800","郑州","11410629"
"1423","策划","1599","郑州","12949827"
"1424","策划","999","郑州","12949827"
"1425","策划","999","郑州","12949827"
"1426","策划","1299","郑州","12949827"
"1427","策划","699","郑州","12949827"
"1428","策划","1299","郑州","12949827"
"1429","策划","900","郑州","12949827"
"1430","策划","699","郑州","12949827"
"1431","策划","2999","郑州","12949827"
"1432","策划","699","郑州","12949827"
"1433","策划","9999","郑州","12949827"
"1434","策划","2000","郑州","8541345"
"1435","策划","4500","郑州","8541345"
"1436","策划","1000","郑州","8541345"
"1437","策划","3200","郑州","8541345"
"1438","策划","15000","郑州","8541345"
"1439","策划","18000","郑州","8541345"
"1440","策划","3200","郑州","8541345"
"1441","策划","1800","郑州","8541345"
"1442","策划","1900","郑州","8541345"
"1443","策划","998","郑州","8541345"
"1444","策划","8000","郑州","20025776"
"1445","策划","50000","郑州","20025776"
"1446","策划","35000","郑州","20025776"
"1447","策划","30000","郑州","20025776"
"1448","策划","8000","郑州","20025776"
"1449","策划","12000","郑州","20025776"
"1450","策划","200000","郑州","20025776"
"1451","策划","500000","郑州","20025776"
"1452","策划","8000","郑州","20025776"
"1453","策划","2001","郑州","20025776"
"1454","策划","2200","郑州","20025776"
"1455","策划","578","郑州","18330351"
"1456","策划","520.2","郑州","18330351"
"1457","策划","30000","郑州","18330351"
"1458","策划","3000","郑州","18330351"
"1459","策划","2000","郑州","18330351"
"1460","策划","1200","郑州","18330351"
"1461","策划","3000","郑州","18330351"
"1462","策划","1000","郑州","18330351"
"1463","策划","2000","郑州","18330351"
"1464","策划","2000","郑州","18330351"
"1465","策划","1300","郑州","18330351"
"1466","策划","4000","郑州","15288871"
"1467","策划","16800","郑州","15288871"
"1468","策划","16800","郑州","15288871"
"1469","策划","3500","郑州","15288871"
"1470","策划","2500","郑州","15288871"
"1471","策划","16800","郑州","15288871"
"1472","策划","1500","郑州","15288871"
"1473","策划","4500","郑州","15288871"
"1474","策划","5000","郑州","15288871"
"1475","策划","3000","郑州","17202133"
"1476","策划","1280","郑州","18168939"
"1477","策划","6888","郑州","18497171"
"1478","策划","12000","郑州","18497171"
"1479","其它工程设计","11000","合肥","7161876"
"1480","其它工程设计","8","深圳","14723795"
"1481","策划","3000","郑州","13749426"
"1482","媒介投放","1600","杭州","14380436"
"1483","媒介投放","3500","上海","2616653"
"1484","媒介投放","4800","深圳","7917804"
"1485","媒介投放","320000","杭州","12985607"
"1486","媒介投放","749","天津","15040673"
"1487","媒介投放","50000","上海","7638222"
"1488","媒介投放","400000","上海","7638222"
"1489","媒介投放","4999","上海","7638222"
"1490","媒介投放","12190","上海","7638222"
"1491","媒介投放","67000","上海","7638222"
"1492","媒介投放","30446","上海","7638222"
"1493","媒介投放","10000","上海","7638222"
"1494","媒介投放","52000","上海","7638222"
"1495","媒介投放","2000","上海","7638222"
"1496","媒介投放","10000","上海","7638222"
"1497","媒介投放","3000","天津","15040673"
"1498","媒介投放","1000","天津","15040673"
"1499","媒介投放","300","天津","15040673"
"1500","媒介投放","3000","天津","15040673"
"1501","媒介投放","1180","深圳","7917804"
"1502","媒介投放","1680","深圳","7917804"
"1503","媒介投放","1680","深圳","7917804"
"1504","媒介投放","1680","深圳","7917804"
"1505","媒介投放","1680","深圳","7917804"
"1506","媒介投放","1180","深圳","7917804"
"1507","媒介投放","1180","深圳","7917804"
"1508","媒介投放","2180","深圳","7917804"
"1509","媒介投放","125000","上海","2616653"
"1510","媒介投放","48000","上海","2616653"
"1511","媒介投放","2000","上海","2616653"
"1512","媒介投放","8000","上海","2616653"
"1513","媒介投放","42000","上海","2616653"
"1514","媒介投放","600","上海","2616653"
"1515","媒介投放","1600","杭州","14380436"
"1516","媒介投放","1600","杭州","14380436"
"1517","媒介投放","1600","杭州","14380436"
"1518","媒介投放","1600","杭州","14380436"
"1519","媒介投放","1600","杭州","14380436"
"1520","媒介投放","100","杭州","14380436"
"1521","媒介投放","100","杭州","14380436"
"1522","媒介投放","100","杭州","14380436"
"1523","媒介投放","100","杭州","14380436"
"1524","媒介投放","1600","杭州","14380436"
"1525","媒介投放","100","杭州","14380436"
"1526","策划","8000","郑州","13749426"
"1527","策划","15000","郑州","13749426"
"1528","策划","2000","郑州","13749426"
"1529","策划","3000","郑州","13749426"
"1530","策划","2000","郑州","13749426"
"1531","策划","4000","郑州","13749426"
"1532","策划","2500","郑州","13749426"
"1533","策划","2500","郑州","13749426"
"1534","策划","5000","郑州","13749426"
"1535","策划","3000","郑州","13749426"
"1536","策划","3000","郑州","13749426"
"1537","其它工程设计","8","深圳","14723795"
"1538","其它工程设计","8","深圳","14723795"
"1539","其它工程设计","8","深圳","14723795"
"1540","其它工程设计","100","深圳","14723795"
"1541","其它工程设计","10000","深圳","14723795"
"1542","其它工程设计","10000","深圳","14723795"
"1543","其它工程设计","111111","深圳","14723795"
"1544","其它工程设计","11111","深圳","14723795"
"1545","其它工程设计","1111","深圳","14723795"
"1546","其它工程设计","11111","深圳","14723795"
"1547","其它工程设计","16600","合肥","7161876"
"1548","其它工程设计","40000","合肥","7161876"
"1549","其它工程设计","18000","合肥","7161876"
"1550","其它工程设计","30000","合肥","7161876"
"1551","其它工程设计","10000","合肥","7161876"
"1552","其它工程设计","5000","合肥","7161876"
"1553","其它工程设计","6666","合肥","7161876"
"1554","其它工程设计","5000","合肥","7161876"
"1555","其它工程设计","6666","合肥","7161876"
"1556","其它工程设计","5000","合肥","7161876"
"1557","其它工程设计","5000","合肥","7161876"
"1558","策划","1260","郑州","18497171"
"1559","策划","600","郑州","18497171"
"1560","策划","800","郑州","18497171"
"1561","策划","1200","郑州","18497171"
"1562","策划","100000","郑州","18497171"
"1563","策划","1280","郑州","18497171"
"1564","策划","1280","郑州","18497171"
"1565","策划","1980","郑州","18497171"
"1566","策划","3000","郑州","18497171"
"1567","策划","1980","郑州","18497171"
"1568","策划","3000","郑州","18168939"
"1569","策划","1267.2","郑州","18168939"
"1570","策划","2540","郑州","18168939"
"1571","策划","1160","郑州","18168939"
"1572","策划","1267.2","郑州","18168939"
"1573","策划","27000","郑州","18168939"
"1574","策划","4500","郑州","18168939"
"1575","策划","2287","郑州","18168939"
"1576","策划","996","郑州","18168939"
"1577","策划","1980","郑州","18168939"
"1578","策划","2680","郑州","18168939"
"1579","策划","5000","郑州","17202133"
"1580","策划","18000","郑州","17202133"
"1581","策划","3800","郑州","17202133"
"1582","策划","5600","郑州","17202133"
"1583","策划","3200","郑州","17202133"
"1584","策划","18000","郑州","17202133"
"1585","策划","18000","郑州","17202133"
"1586","策划","20000","郑州","17202133"
"1587","策划","9000","郑州","17202133"
"1588","策划","12000","郑州","17202133"
"1589","策划","1000","郑州","17202133"
"1590","媒介投放","8800","石家庄","10220295"
"1591","媒介投放","600","上海","14219222"
"1592","媒介投放","8300","石家庄","10277234"
"1593","媒介投放","4000","广州","10648189"
"1594","媒介投放","29800","天津","10757492"
"1595","媒介投放","49800","天津","10757492"
"1596","媒介投放","29800","天津","10757492"
"1597","媒介投放","99800","天津","10757492"
"1598","媒介投放","23999","扬州","3545725"
"1599","媒介投放","8000","扬州","3545725"
"1600","媒介投放","5000","扬州","3545725"
"1601","媒介投放","100000","杭州","14468589"
"1602","媒介投放","5000","杭州","14468589"
"1603","媒介投放","2000","杭州","14468589"
"1604","媒介投放","5000","杭州","14468589"
"1605","媒介投放","10000","杭州","14468589"
"1606","媒介投放","50000","杭州","14468589"
"1607","媒介投放","5400","杭州","14468589"
"1608","媒介投放","31000","杭州","14468589"
"1609","媒介投放","26000","杭州","14468589"
"1610","媒介投放","160000","扬州","3545725"
"1611","媒介投放","30000","扬州","3545725"
"1612","媒介投放","20000","扬州","3545725"
"1613","媒介投放","30000","扬州","3545725"
"1614","媒介投放","5000","扬州","3545725"
"1615","媒介投放","8000","扬州","3545725"
"1616","媒介投放","24000","扬州","3545725"
"1617","媒介投放","8000","扬州","3545725"
"1618","媒介投放","15000","扬州","3545725"
"1619","媒介投放","19800","天津","10757492"
"1620","媒介投放","49800","天津","10757492"
"1621","媒介投放","49800","天津","10757492"
"1622","媒介投放","9800","天津","10757492"
"1623","媒介投放","19800","天津","10757492"
"1624","媒介投放","19800","天津","10757492"
"1625","媒介投放","9800","天津","10757492"
"1626","媒介投放","4500","石家庄","10277234"
"1627","媒介投放","3200","石家庄","10277234"
"1628","媒介投放","6500","石家庄","10277234"
"1629","媒介投放","7600","石家庄","10277234"
"1630","媒介投放","5500","石家庄","10277234"
"1631","媒介投放","7000","石家庄","10277234"
"1632","媒介投放","2000","石家庄","10277234"
"1633","媒介投放","5700","石家庄","10277234"
"1634","媒介投放","3000","石家庄","10277234"
"1635","媒介投放","3200","石家庄","10277234"
"1636","媒介投放","2500","上海","14219222"
"1637","媒介投放","800","上海","14219222"
"1638","媒介投放","1200","上海","14219222"
"1639","媒介投放","1600","上海","14219222"
"1640","媒介投放","1600","上海","14219222"
"1641","媒介投放","2000","上海","14219222"
"1642","媒介投放","1600","上海","14219222"
"1643","媒介投放","2400","上海","14219222"
"1644","媒介投放","1600","上海","14219222"
"1645","媒介投放","1200","上海","14219222"
"1646","媒介投放","2400","上海","14219222"
"1647","BIM专区","12000","北京","15133716"
"1648","其它工程设计","36","西安","12497268"
"1649","其它工程设计","1500","西安","12497268"
"1650","其它工程设计","6000","广州","12187009"
"1651","宣传片制作","45000","重庆","8584676"
"1652","全渠道营销","30000","深圳","20089363"
"1653","全渠道营销","8800","深圳","20089363"
"1654","全渠道营销","6800","深圳","20089363"
"1655","全渠道营销","100","深圳","20089363"
"1656","全渠道营销","500","深圳","20089363"
"1657","全渠道营销","500","深圳","20089363"
"1658","全渠道营销","500","深圳","20089363"
"1659","全渠道营销","500","深圳","20089363"
"1660","全渠道营销","100","深圳","20089363"
"1661","全渠道营销","18000","深圳","20089363"
"1662","全渠道营销","100","深圳","20089363"
"1663","全渠道营销","500","深圳","20089363"
"1664","宣传片制作","80000","重庆","8584676"
"1665","宣传片制作","45000","重庆","8584676"
"1666","宣传片制作","450000","重庆","8584676"
"1667","宣传片制作","45000","重庆","8584676"
"1668","其它工程设计","6000","广州","12187009"
"1669","其它工程设计","9000","广州","12187009"
"1670","其它工程设计","1600000","广州","12187009"
"1671","其它工程设计","5000","广州","12187009"
"1672","其它工程设计","5800","广州","12187009"
"1673","其它工程设计","3400000","广州","12187009"
"1674","其它工程设计","560000","广州","12187009"
"1675","其它工程设计","30000","广州","12187009"
"1676","其它工程设计","47000","广州","12187009"
"1677","其它工程设计","9000","广州","12187009"
